3.565698833167544324e-01 3.643701013817559620e-01 3.609102681060938900e-01 3.509034507822180737e-01 3.624364667680555208e-01 3.736894319837145706e-01 3.555032138586982637e-01 3.541788410348025162e-01 3.379491109042541130e-01 3.400850443149097679e-01 3.410670663777686795e-01 3.533610399109469724e-01 3.570469252175649255e-01 3.404533380648209206e-01
1.299669105389617441e+00 1.279094736851356329e+00 1.287851944976666108e+00 1.302230637921528489e+00 3.539794584737315786e-01 3.565737405080705580e-01 3.594205992745344025e-01 3.453427004368080921e-01 3.397069556381267508e-01 3.386975571748628289e-01 3.408784548226092559e-01 3.561800419679905239e-01 3.526873859735685235e-01 3.401883526931163693e-01
3.437610112936282936e-01 3.565351617668876538e-01 3.512377869172400024e-01 3.468659112962533819e-01 1.283584074758213012e+00 2.269736827508214816e+00 1.285076186866767278e+00 1.300478458528389503e+00 1.322343933457619025e+00 1.321217398510227126e+00 1.318054478799622009e+00 4.290458918121062837e+00 2.290265688808866162e+00 1.319358309242062655e+00
