4.335566046686112340e-01 4.168015793031448979e+00 3.984276022999398981e-01
4.373326799512726737e-01 4.093219433787183559e-01 4.153345376670007916e+00
4.133101186646980230e-01 4.078727465010155706e-01 1.117881713483428818e+01
