9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 7.020480131933701351e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.154420392821292474e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 3.964565803487835716e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 5.812837858301450922e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.839985847537007047e+01 9.615384615384615918e-03 9.615384615384615918e-03 3.795935060873298461e+00 9.615384615384615918e-03 3.717655633169795237e+01 3.072982322343484540e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 4.215895332440088517e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 4.457683233278483037e+00 5.416196398238195542e+00 9.615384615384615918e-03 2.100541456170849752e+00 9.568834575918161889e+00 1.461566285054447434e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.919863002296668952e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.285834842447663995e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.587435789332572256e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 5.134916140288933661e+01 9.615384615384615918e-03 9.615384615384615918e-03 2.302769437637564565e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 3.398896531644261199e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 3.815389464074883108e+00 1.510154153312903924e+00 9.615384615384615918e-03 7.988540368058278496e+00 9.615384615384615918e-03 5.654538451292927093e+00 9.615384615384615918e-03 9.615384615384615918e-03 5.002571724380911355e+00 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.777367348015181259e+00 9.615384615384615918e-03 9.615384615384615918e-03 5.558421848029863277e+00 2.213432618635719251e+01 9.615384615384615918e-03 2.708668322075090273e+01 1.229688621329163212e+01 9.615384615384615918e-03 3.788646081881284378e+00 9.615384615384615918e-03 1.184290885580843522e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.262985503817055744e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 3.281346094773866895e+01 3.806518772474247925e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.309147964056881897e+01 9.615384615384615918e-03 9.615384615384615918e-03 1.654069100317905594e+01 9.615384615384615918e-03 9.615384615384615918e-03 1.064536991861602999e+01 2.614786763197450270e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 8.792534303772475468e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.414435864988851765e+00 9.615384615384615918e-03 1.175991528285704923e+01 2.378703981233394060e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.279207048079056275e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 5.305609869355559027e+01 9.615384615384615918e-03 9.615384615384615918e-03 3.739184556170566776e+00 9.615384615384615918e-03 1.939174270757755991e+01 9.615384615384615918e-03 1.078137159560230884e+01 9.615384615384615918e-03 9.615384615384615918e-03 2.478442120418884542e+01 2.465825529769492164e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 4.414255775615998800e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 5.982001583053629723e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.900048055644861833e+01 4.774898444421487476e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 3.046762619138496930e+01 9.615384615384615918e-03 7.155797310963674107e+00 9.615384615384615918e-03 9.615384615384615918e-03 3.798443087278188557e+01 1.102398146771761489e+01 9.615384615384615918e-03 3.899434897823372381e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.344554059181857220e+00 9.615384615384615918e-03 7.502041167186513348e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 3.344145911904380597e+01 1.516748790586072371e+00 9.615384615384615918e-03 9.615384615384615918e-03 1.255053925179851682e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 7.033298342039733697e+00 2.923203030637098010e+01 9.615384615384615918e-03 9.615384615384615918e-03 1.999437926704253021e+00 2.356923690425564821e+00 9.615384615384615918e-03 9.615384615384615918e-03 2.266494558493684863e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.363675670458423417e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.804414845463433892e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.853458849284102428e+00 9.615384615384615918e-03 9.615384615384615918e-03 5.473074523013985448e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.297717398922026533e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 6.835565160363281656e+00 9.615384615384615918e-03 9.615384615384615918e-03 3.460266576833203267e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 7.072932694413117005e+00 9.615384615384615918e-03 9.615384615384615918e-03 4.977946381719311475e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.711450096069615512e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 7.354800433025826756e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.158784092172260571e+01 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.497272670477868672e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.477909587646117462e+00 9.615384615384615918e-03 4.237351791456180194e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 7.755240464547950019e+00 9.615384615384615918e-03 9.615384615384615918e-03 4.308099234819205492e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.150899556186095829e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.399953957051153353e+01 1.737027323991981120e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.735272590612874666e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.020423254800619617e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.796797692570687222e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.412488950961244161e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.693006581736460792e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.089184138528276335e+01 3.739866691703702006e+00 9.615384615384615918e-03 1.740350353678588036e+01 6.924799272797284466e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 5.500429097120948185e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.371294821735191860e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.453375559575881937e+00 9.615384615384615918e-03 2.206884635584272392e+00 2.147022081868781740e+00 9.242036296660181449e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 8.240817979969657259e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.993681760073236831e+00 9.615384615384615918e-03 9.615384615384615918e-03 3.873316325157400097e+00 2.649029171052055176e+01 9.615384615384615918e-03 9.615384615384615918e-03 4.968206913603046893e+00 1.098638809152138762e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.608656998168399355e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.754058985868574894e+00 9.615384615384615918e-03 1.249657682371529255e+01 1.184777163426684332e+01 1.053909438142996713e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 4.436791170534849016e+01 1.007078230329645763e+01 2.316506165303900744e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.658351693364561541e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.074683687228925422e+01 2.118385734697636025e+00 9.615384615384615918e-03 4.070595425993809968e+00 9.615384615384615918e-03 2.947302188319211869e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.366396105699976715e+01 4.647199162474096035e+00 9.615384615384615918e-03 9.615384615384615918e-03 7.031123821140738528e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.123023207549157521e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.701765419649243327e+00 9.615384615384615918e-03 7.494376268203335467e-01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 3.582456733212262634e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 6.172529046359784388e+00 6.791502555571637068e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.134369137729907884e+00 3.694452193191725353e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 6.894891942544053798e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
