9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 3.357148436819188841e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.011114859056324589e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.996988517294408627e+00 2.267831345921245578e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.937998822263805154e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.952696367466639771e+00 9.615384615384615918e-03 1.429220032012688879e+00 9.615384615384615918e-03 9.615384615384615918e-03 1.334313967061093820e+01 9.615384615384615918e-03 6.624025690504454111e+00 3.630992593175406125e+00 9.615384615384615918e-03 9.193486925172928537e+00 6.844770772698510086e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 3.876420049878988472e+00 2.764918563626194814e+00 9.615384615384615918e-03 1.528692885017941316e+00 9.615384615384615918e-03 9.394400622326491757e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.398753479418137680e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.859462454210288440e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 8.392011985603607727e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.966304267806339467e+01 9.615384615384615918e-03 9.615384615384615918e-03 5.199911426518290192e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.673628650841431531e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.058233381867571987e+00 9.615384615384615918e-03 3.169250727860393635e+00 9.615384615384615918e-03 2.098011303401619010e+00 9.615384615384615918e-03 9.615384615384615918e-03 2.995066443605873374e+00 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 1.785460052032400879e+00 1.019420080637700465e+01 9.615384615384615918e-03 1.019231401016359939e+01 8.186930163630712798e+00 9.615384615384615918e-03 2.313230957777915098e+00 9.615384615384615918e-03 3.501297731088166110e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 6.191316602580723583e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 8.364926048401633452e+00 9.433778091560020229e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 7.127274050400700389e+00 9.615384615384615918e-03 9.615384615384615918e-03 6.555396397516433105e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.994441062342993565e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 4.801440806194755773e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.618227996095641164e+00 1.813094461425588166e+00 5.539193791348250961e+00 1.255093850952500034e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.438347738412017351e+00 9.615384615384615918e-03 9.615384615384615918e-03 2.124991425892223162e+01 9.615384615384615918e-03 9.615384615384615918e-03 2.307812444396265761e+00 9.615384615384615918e-03 1.024309962733181933e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.736789830888827879e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 5.154772032241457858e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 3.301248556964920144e+00 1.644938587765535143e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
9.070802798412985979e+00 2.026141968759694656e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.275642204573487426e+01 9.615384615384615918e-03 2.072127975239882680e+00 9.615384615384615918e-03 9.615384615384615918e-03 1.345197641226852880e+01 6.186017058097848853e+00 9.615384615384615918e-03 1.476694133819614052e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.751178623185503014e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.829604625357227832e+01 1.213470935035120934e+00 9.615384615384615918e-03 9.615384615384615918e-03 2.696059446865499698e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 3.913812579061543229e+00 1.658867471873750432e+01 9.615384615384615918e-03 9.615384615384615918e-03 1.421025593384152463e+00 1.172925414009678757e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 1.403107872636261177e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 6.017339747994385313e+00 9.615384615384615918e-03 9.615384615384615918e-03 1.817843095493520300e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.387482833764714707e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.816148898443424642e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 4.455716929581314822e+00 9.615384615384615918e-03 9.615384615384615918e-03 1.793939563698687012e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.014018259806505284e+00 9.615384615384615918e-03 9.615384615384615918e-03 3.555273514408693547e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.050535230785174079e+01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 5.484271472511125012e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 5.236919265467900431e+00 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 6.796310628794548059e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.031156253967818515e+00 9.615384615384615918e-03 9.615384615384615918e-03 5.570948206343301123e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 7.224379442043779243e+00 9.615384615384615918e-03 9.615384615384615918e-03 1.465878442748561206e+01 5.167540307921566267e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 4.482569689835131044e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 4.452679340523626017e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 4.210204335009610332e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 8.501581214228858485e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.910344493410494504e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 7.636797329161563397e+00 2.148018571603550697e+00 9.615384615384615918e-03 3.884336230581965310e+00 2.367201903383443273e+00 9.615384615384615918e-03 9.615384615384615918e-03 1.794732947456381567e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.443194900912633916e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 7.797643882038995500e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 4.968841708133778567e+00 9.615384615384615918e-03 1.974363390635741622e+00 1.315858864360559766e+00 3.874050393705509521e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
3.779036397079101217e+00 1.679452471369891953e+01 9.615384615384615918e-03 9.615384615384615918e-03 1.823361634641822882e+00 6.829991287706662639e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 4.409086086261938320e+00 9.615384615384615918e-03 9.615384615384615918e-03 4.611725164692516366e+00 9.615384615384615918e-03 8.574378446898940354e+00 5.379459475106367350e+00 6.943485391056722023e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.450079433239627491e+01 7.517830181266613288e+00 1.235452050003315527e+01 9.615384615384615918e-03 9.615384615384615918e-03 2.566598076728921818e+00 9.615384615384615918e-03 9.615384615384615918e-03 4.503380264724931692e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.251623832583308671e+00 9.615384615384615918e-03 2.180644761426187461e+00 9.615384615384615918e-03 1.813719465389987962e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 5.170081207925263378e+00 3.117523391449914971e+00 9.615384615384615918e-03 9.615384615384615918e-03 5.070543081240152183e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 8.309277677885515967e-01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 1.182235110691270386e+01 1.165286463522601679e+00 9.615384615384615918e-03 9.615384615384615918e-03 2.416985744533171498e+00 4.622502846930061970e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.773069256699501439e-01 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 4.377363356005584016e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 2.864198865560454443e+00 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03 9.615384615384615918e-03
