1.159966331125321749e+59 1.765046364475679997e+51 4.464854146987042949e+47 4.326686196562499265e+91 3.069849640644242423e+69 1.369113308102249368e+52 2.122616872731128589e+57 9.529727902367202440e+95 6.938871417771446160e+63 5.920972027664669936e+47 6.861870983226278175e+106 1.745430549676519308e+94 1.414337023385513344e+98 1.666288713769207859e+45 2.524341262699818769e+106 2.727902318810705298e+76 4.439795420908712078e+81 1.940373855363022049e+54 1.676081112590882803e+71 3.208181857037766663e+168 5.127182606003754054e+64 1.838662720065882587e+74 3.691814329580466287e+75 2.716970834074461132e+44 2.487525208251795349e+73 4.797813327299302234e+51 5.382437830860875532e+64 2.799340524269432602e+66 1.270898651233957495e+62 8.013164264000590698e+46 3.366519591804337797e+72 2.840771850489592769e+99 2.147226035791175673e+05 1.489384201911172963e+78 1.304182016849763767e+52 4.263916092432987621e+58 1.100514341259083492e+79 5.457181800702657964e+45 3.069849640644244339e+69 1.007090887028079707e+152 4.245233736712178596e+57 5.261441184134048318e+54 2.301901272361080143e+103 1.942426395241255825e+130 1.084463855290023132e+46 1.076225116551049870e+165 1.146049160231140884e+102 3.233825654940149663e+49 3.069849640644243189e+69 3.150385770771035700e+59 1.886180808490651918e+64 5.935648649966224268e+47 5.127171016908329785e+64
1.159966331125321749e+59 1.765046364475679997e+51 4.464854146987042949e+47 4.326686196562499265e+91 3.069849640644242423e+69 1.369113308102249368e+52 2.122616872731128589e+57 9.529727902367202440e+95 6.938871417771446160e+63 5.920972027664669936e+47 6.861870983226278175e+106 1.745430549676519308e+94 1.414337023385513344e+98 1.666288713769207859e+45 2.524341262699818769e+106 2.727902318810705298e+76 4.439795420908712078e+81 1.940373855363022049e+54 2.487524928317742967e+73 3.208181857037766663e+168 5.127182606003754054e+64 1.838662720065882587e+74 3.691814329580466287e+75 2.716970834074461132e+44 2.487525208251795349e+73 6.493134255664462122e+50 5.382437830860875532e+64 2.799340524269432602e+66 1.270898651233957495e+62 8.013164264000590698e+46 3.366519591804337797e+72 2.840771850489592769e+99 1.403711802381235408e+06 1.489384201911172963e+78 1.304182016849763767e+52 4.263916092432987621e+58 1.100514341259083492e+79 2.935324460310884771e+45 3.069849640644244339e+69 1.007090887028079707e+152 4.245233736712178596e+57 5.261441184134048318e+54 2.301901272361080143e+103 1.942426395241255825e+130 1.084463855290023132e+46 1.076225116551049870e+165 4.216079246208328839e+101 3.233140143041914415e+49 3.069849640644243189e+69 3.150385770771035700e+59 1.886180808490651918e+64 5.935648649966224268e+47 5.127171016908329785e+64
1.159966331125321749e+59 1.765046364475679997e+51 4.464854146987042949e+47 4.326686196562499265e+91 3.069849640644242423e+69 1.369113308102249368e+52 2.122616880248679480e+57 9.529727902367202440e+95 6.938871417771446160e+63 5.920972027664669936e+47 6.861870983226278175e+106 1.745430549676519308e+94 1.414337023385513344e+98 1.666288713769207859e+45 2.524341262699818769e+106 2.727902318810705298e+76 4.439795420908712078e+81 1.940373855363022049e+54 1.676081112590882803e+71 3.208181857037766663e+168 5.127182606003754054e+64 1.838662720065882587e+74 3.691814329580466287e+75 2.716970834074461132e+44 2.487525208251795349e+73 6.493134255664462122e+50 5.821058158684170157e+64 2.799340524269432602e+66 1.270898651233957495e+62 8.013164264000590698e+46 3.366519591804337797e+72 2.840771850489592769e+99 2.109695532733762811e+05 1.489384201911172963e+78 1.304182016849763767e+52 4.263916092432987621e+58 1.100514341259083492e+79 2.935324460310884771e+45 3.069849640644244339e+69 1.007090887028079707e+152 4.245233736712178596e+57 5.261441184134048318e+54 2.301901272361080143e+103 1.942426395241255825e+130 1.084463855290023132e+46 1.076225116551049870e+165 4.216079246208328839e+101 3.233140143041914415e+49 3.069849640644243189e+69 3.150385770771035700e+59 1.886180808490651918e+64 5.935648649966224268e+47 5.127171016908329785e+64
1.159966331125321749e+59 1.765046364475679997e+51 4.464854146987042949e+47 4.326686196562499265e+91 3.069849640644242423e+69 1.369113308102249368e+52 2.122616872731128589e+57 9.529727902367202440e+95 6.938871417771446160e+63 5.920972027664669936e+47 6.861870983226278175e+106 1.745430549676519308e+94 1.414337023385513344e+98 1.666288713769207859e+45 2.524341262699818769e+106 2.727902318810705298e+76 4.439795420908712078e+81 1.940373855363022049e+54 1.676081112590882803e+71 3.208181857037766663e+168 5.127182606003754054e+64 1.838662720065882587e+74 3.691814329580466287e+75 2.716970834074461132e+44 2.487525208251795349e+73 6.493134255664462122e+50 5.382437830860875532e+64 2.799340524269432602e+66 1.270898651233957495e+62 8.013164264000590698e+46 3.366519591804337797e+72 2.840771850489592769e+99 2.090268178242813738e+05 1.489384201911172963e+78 1.304182109623710521e+52 4.263916092432987621e+58 1.100514341259083492e+79 2.935324460310884771e+45 3.069849640644244339e+69 1.007090887028079707e+152 4.245233736712178596e+57 5.261441184134048318e+54 2.301901272361080143e+103 1.942426395241255825e+130 1.084463855290023132e+46 1.076225116551049870e+165 4.216079246208328839e+101 3.233140143041914415e+49 3.069849640644243189e+69 3.150385770771035700e+59 1.886180808490651918e+64 5.935648649966224268e+47 5.127171016908329785e+64
1.159966331125321749e+59 1.765046364475679997e+51 4.464854146987042949e+47 4.326686196562499265e+91 3.069849640644242423e+69 1.369113308102249368e+52 2.122616872731128589e+57 5.203055137884854545e+97 6.938871417771446160e+63 5.920972027664669936e+47 6.861870983226278175e+106 1.745430549676519308e+94 1.414337023385513344e+98 1.666288713769207859e+45 2.524341262699818769e+106 2.727902318810705298e+76 4.439795420908712078e+81 1.940373855363022049e+54 3.366498907320164454e+72 3.208181857037766663e+168 5.127182606003754054e+64 1.838662720065882587e+74 3.691814329580466287e+75 2.716970834074461132e+44 2.487525208251795349e+73 6.493134255664462122e+50 5.382437830860875532e+64 2.799340524269432602e+66 1.270898651233957495e+62 2.178203880729020571e+47 3.366519591804337797e+72 2.840771850489592769e+99 4.570334478372425656e+05 1.489384223465129521e+78 1.304182016849763767e+52 4.263916092432987621e+58 1.100514341259083492e+79 2.935324460310884771e+45 3.069849640644244339e+69 1.007090887028079707e+152 4.245233736712178596e+57 5.261441184134048318e+54 2.301901272361080143e+103 1.942426395241255825e+130 1.084463855290023132e+46 1.076225116551049870e+165 4.216079246208328839e+101 3.233140143041914415e+49 3.069849640644243189e+69 3.150385770771035700e+59 1.886180808490651918e+64 5.935648649966224268e+47 5.127171016908329785e+64
1.159966331125321749e+59 1.765046364475679997e+51 4.464854146987042949e+47 4.326686196562499265e+91 3.069849640644242423e+69 1.369113308102249368e+52 2.122616872731128589e+57 9.529727902367202440e+95 6.938871417771446160e+63 5.920972027664669936e+47 6.861870983226278175e+106 1.745430549676519308e+94 1.414337023385513344e+98 1.666288713769207859e+45 2.524341262699818769e+106 2.727902318810705298e+76 4.439795420908712078e+81 1.940373855363022049e+54 1.676081112590882803e+71 3.208181857037766663e+168 5.127182606003754054e+64 1.838662720065882587e+74 3.691814329580466287e+75 2.716970834074461132e+44 2.487525208251795349e+73 6.493134255664462122e+50 7.013351825398981995e+64 2.799340524269432602e+66 1.270898651233957495e+62 8.013164264000590698e+46 3.366519591804337797e+72 2.840771850489592769e+99 2.146412631971251976e+05 1.489384201911172963e+78 1.304182016849763767e+52 4.263916092432987621e+58 1.100514341259083492e+79 2.935324460310884771e+45 3.069849640644244339e+69 1.007090887028079707e+152 4.245233736712178596e+57 5.261441184134048318e+54 2.301901272361080143e+103 1.942426395241255825e+130 1.084463855290023132e+46 1.076225116551049870e+165 4.216079246208328839e+101 3.233140143041914415e+49 3.069849640644243189e+69 3.150385770771035700e+59 1.886180808490651918e+64 1.189405789051216618e+49 5.127171016908329785e+64
1.159966331125321749e+59 1.765046364475679997e+51 4.464854146987042949e+47 4.326686196562499265e+91 3.069849640644242423e+69 1.369113308102249368e+52 2.122616872731128589e+57 9.529727902367202440e+95 6.938871417771446160e+63 5.920972027664669936e+47 6.861870983226278175e+106 1.745430549676519308e+94 1.414337023385513344e+98 1.666288713769207859e+45 2.524341262699818769e+106 2.727902318810705298e+76 4.439795420908712078e+81 1.940373855363022049e+54 1.676081112590882803e+71 3.208181857037766663e+168 5.127182606003754054e+64 1.838662720065882587e+74 3.691814329580466287e+75 2.716970834074461132e+44 2.487525208251795349e+73 6.493134255664462122e+50 5.382437830860875532e+64 2.799340524269432602e+66 1.270898651233957495e+62 8.013164264000590698e+46 3.366519591804337797e+72 2.840771850489592769e+99 2.699427409518932691e+05 1.489384201911172963e+78 1.304182016849763767e+52 4.263916092432987621e+58 1.100514341259083492e+79 2.935324460310884771e+45 3.069849640644244339e+69 1.007090887028079707e+152 4.245233736712178596e+57 5.261441184134048318e+54 2.301901272361080143e+103 1.942426395241255825e+130 1.084463855290023132e+46 1.076225116551049870e+165 4.216079246208328839e+101 3.233140143041914415e+49 3.069849640644243189e+69 3.150385770771035700e+59 1.886180808490651918e+64 5.935648649966224268e+47 5.127171016908329785e+64
1.159966331125321749e+59 1.765046364475679997e+51 8.207622293922692719e+47 4.326686196562499265e+91 3.069849640644242423e+69 1.369113308102249368e+52 2.122616880248679480e+57 9.529727902367202440e+95 6.938871417771446160e+63 5.920972027664669936e+47 6.861870983226278175e+106 1.745430549676519308e+94 1.414337023385513344e+98 1.666288713769207859e+45 2.524341262699818769e+106 2.727902318810705298e+76 4.439795420908712078e+81 1.940373855363022049e+54 1.676081112590882803e+71 3.208181857037766663e+168 5.127182606003754054e+64 1.838662720065882587e+74 3.691814329580466287e+75 2.716970834074461132e+44 2.487525208251795349e+73 6.493134255664462122e+50 5.382437830860875532e+64 2.799340524269432602e+66 1.270898651233957495e+62 8.013164264000590698e+46 3.366519591804337797e+72 2.840771850489592769e+99 2.093222308604696009e+05 1.489384201911172963e+78 1.304182016849763767e+52 1.158962156825712065e+59 2.991508135776880908e+79 2.935324460310884771e+45 3.069849640644244339e+69 1.007090887028079707e+152 4.245233736712178596e+57 5.261441184134048318e+54 2.301901272361080143e+103 1.942426395241255825e+130 1.084463855290023132e+46 1.076225116551049870e+165 4.216079246208328839e+101 3.233140143041914415e+49 3.069849640644243189e+69 3.150385770771035700e+59 1.886180808490651918e+64 5.935648649966224268e+47 5.127171016908329785e+64
1.159966331125321749e+59 1.935576071514506195e+54 4.464854146987042949e+47 4.326686196562499265e+91 3.069849640644242423e+69 1.369113308102249368e+52 2.122616872731128589e+57 2.590448618716389855e+96 6.938871417771446160e+63 5.920972027664669936e+47 6.861870983226278175e+106 1.745430549676519308e+94 1.414337023385513344e+98 1.666288713769207859e+45 2.524341262699818769e+106 2.727902318810705298e+76 4.439795420908712078e+81 1.940373855363022049e+54 3.366498907320164454e+72 3.208181857037766663e+168 5.127182606003754054e+64 1.838662720065882587e+74 3.691814329580466287e+75 2.716970834074461132e+44 2.487525208251795349e+73 6.493134255664462122e+50 5.382437830860875532e+64 2.799340524269432602e+66 1.270898651233957495e+62 8.013164264000590698e+46 3.366519591804337797e+72 2.840771850489592769e+99 3.671168482709361706e+05 1.489384201911172963e+78 1.304182016849763767e+52 4.263916092432987621e+58 1.100514341259083492e+79 2.935324460310884771e+45 3.069849640646364929e+69 1.007090887028079707e+152 4.245233736712178596e+57 5.261441184134048318e+54 2.301901272361080143e+103 1.942426395241255825e+130 2.947878391455509225e+46 1.076225116551049870e+165 4.216079246208328839e+101 3.233140143041914415e+49 3.069849640644243189e+69 3.150385770771035700e+59 1.886180808490651918e+64 5.935648649966224268e+47 5.127171016908329785e+64
1.159966331125321749e+59 1.765046364475679997e+51 4.464854146987042949e+47 4.326686196562499265e+91 3.069849640644242423e+69 1.369113308102249368e+52 2.122616872731128589e+57 9.529727902367202440e+95 6.938871417771446160e+63 5.920972027664669936e+47 6.861870983226278175e+106 1.745430549676519308e+94 1.414337023385513344e+98 1.666288713769207859e+45 2.524341262699818769e+106 2.727902318810705298e+76 4.439795420908712078e+81 1.940373855363022049e+54 1.676081112590882803e+71 3.208181857037766663e+168 5.127182606003754054e+64 1.838662720065882587e+74 3.691814329580466287e+75 2.716970834074461132e+44 2.487525208251795349e+73 6.493134255664462122e+50 5.382437830860875532e+64 2.799340524269432602e+66 1.270898651233957495e+62 8.013164264000590698e+46 3.366519591804337797e+72 2.840771850489592769e+99 2.140049642531879363e+05 1.489384201911172963e+78 1.304182016849763767e+52 4.263916092432987621e+58 1.100514341259083492e+79 2.935324460310884771e+45 3.069849640644244339e+69 1.007090887028079707e+152 4.245233736712178596e+57 5.261441184134048318e+54 2.301901272361080143e+103 1.942426395241255825e+130 1.084463855290023132e+46 1.076225116551049870e+165 4.216079246208328839e+101 3.233825654940149663e+49 3.069849640644243189e+69 3.150385770771035700e+59 1.886180808490651918e+64 5.935648649966224268e+47 5.127171016908329785e+64
