1.045757867269346608e+00 1.041384064225935546e+00 1.042465509518630595e+00 1.284901687100417966e+00 1.030811864210256612e+00 1.055942626586989785e+00 1.050221147986270420e+00 1.429822601196545140e+00 1.011109228131632065e+00 1.193422758250449300e+00 9.492486813892857533e-01 1.053628326310008578e+00 1.044661072900390009e+00 1.022708947788400602e+00 1.342725371818030755e+00 2.087893282324117195e+00 1.164032756756801623e+00 9.855037904890066036e-01 1.019749227057664243e+00 1.034973373564704424e+00 9.905436498405009171e-01 1.039220566431084958e+00 2.139747821567621777e+00 1.028752664003522055e+00 2.932302318929100871e+00 1.033925783797578379e+00 4.815697211211486639e+00 1.346996781500183538e+00 9.896926001531902717e-01 1.026721875460969491e+00 1.054775302131664372e+00 1.055936506632664029e+00 9.957128635621566026e-01 1.038156141205439642e+00 1.057097175132633460e+00 1.044663437383602567e+00 3.024522878080219357e+00 1.019751124968804934e+00 1.028754617009727035e+00 1.027739269888371609e+00 1.033924375247727845e+00 1.686133573660077101e+00 1.055939640188908513e+00 1.245347777011819312e+00 1.272241919694891088e+00 1.266676465221024728e+00 1.057094251852015887e+00 1.054785608147303044e+00 1.053639960151874000e+00 1.057101684446996259e+00 1.518761733925016788e+00 1.049099822556231576e+00 1.053628311005821772e+00 1.013950103124886315e+00
9.860446739839758834e-01 9.826803648292709026e-01 9.835168896658219584e-01 9.628609241994690038e-01 9.745105434676157863e-01 9.938281111302800230e-01 9.894674014284272623e-01 9.651356285370489285e-01 9.591286568330605888e-01 9.799339160368940593e-01 1.138599839712242767e+00 9.920733840595025166e-01 9.851992093765826741e-01 9.682105659727463509e-01 9.958861235965530412e-01 2.056683462952900854e+01 1.011217977918602351e+00 1.043871463033708036e+00 1.078143010586951167e+00 9.777383559818371150e-01 9.428473481329437966e-01 1.100399325070479328e+00 1.316622042156003314e+00 1.394045979357686260e+00 2.877748497042126097e+00 9.769260609557828268e-01 9.761789193474506021e-01 9.619209849132785983e-01 1.049316753084833964e+00 9.713356359697522535e-01 9.929487528315975586e-01 9.938282181678550486e-01 9.469605110186454233e-01 9.801944440672396563e-01 9.947115243512958394e-01 9.851989544386970943e-01 1.066552218619754022e+00 9.658996954598793039e-01 9.729165471017258149e-01 9.721244181215868974e-01 9.769263496727786933e-01 9.713356672303428141e-01 9.938277752522095554e-01 9.835170153067946952e-01 9.751504760971319019e-01 9.912011090650367784e-01 9.947122587959962292e-01 9.929492882005355181e-01 1.052783216674902711e+00 9.947128893040062536e-01 1.037334449461801755e+00 9.886063970072267448e-01 9.920720955881852099e-01 1.081312512254843483e+00
1.253629031456378495e+00 1.244258902557237922e+00 1.246573209810698302e+00 1.779683425308498990e+00 1.151717939686939918e+00 1.193029458179370561e+00 1.183486704835838843e+00 1.132515167921333443e+00 1.310291974939329362e+00 1.150517777245907869e+00 3.243035571725879418e+00 1.189171809917052069e+00 1.289135685108674600e+00 1.138756302148791644e+00 1.480008407130346759e+00 1.237971100360808485e+00 1.103073115696038276e+00 1.250435688362410147e+00 1.134061035315413246e+00 1.230955010360155422e+00 1.171937805220077955e+00 1.165365728160899117e+00 1.399096774700223200e+00 2.768290103149086967e+00 1.161621130022958859e+00 1.156752249649936060e+00 1.098020665424108699e+00 1.220800029329232483e+00 1.305569192347490359e+00 1.174459579150114896e+00 1.191093769812370695e+00 1.193029463596008366e+00 1.096708903554185710e+00 1.163620160130573566e+00 1.194979058515198922e+00 1.174271572275730424e+00 1.077259979564826864e+02 1.134061035288468355e+00 1.178090499671712754e+00 1.300552611687817661e+00 2.119468156356657751e+00 1.215734542335923152e+00 1.193029463472877083e+00 1.170673096693095161e+00 1.327279682290023910e+00 1.187263413248138999e+00 1.194979050312264590e+00 1.191093768044559020e+00 1.222584463200654170e+00 1.194979053603788977e+00 1.433218277122062734e+00 1.263204044131615467e+00 1.189171805472514221e+00 1.180695577479890845e+00
1.284024896287221829e+00 1.273607529602064581e+00 3.306736736321466807e+00 1.051498810580789645e+00 1.020560757653024897e+00 9.925385102565897899e-01 1.434498437679788241e+00 2.576366779954528141e+01 1.029514579980360223e+00 3.969498987575948235e+01 1.148644873189141435e+00 9.907979621324494168e-01 9.839816963351335488e-01 9.671243894120324924e-01 1.067429228914933859e+00 1.130215119995038098e+00 9.239694544286396471e-01 1.146478122945924216e+00 9.648301173922277929e-01 9.765805301118533066e-01 1.007351171790942024e+00 9.798360485900277084e-01 1.600535025092123753e+00 9.150938995546606947e+00 1.358418533240537629e+00 1.016327640489242068e+00 9.273113916715045590e-01 1.114882100933888287e+00 1.256904760317510572e+01 1.046396319900219973e+00 9.916663734307218370e-01 9.925385102402655146e-01 9.460176552133188199e-01 9.790171546337836928e-01 9.934143989712267420e-01 9.839816963215912704e-01 1.478430765358483612e+00 9.648301173950563081e-01 1.048600410642120728e+00 9.710092334809354853e-01 9.757749329026756957e-01 9.702260652564963506e-01 9.925385102369135293e-01 9.823131081359520733e-01 9.301827118964083319e-01 9.899332500587920691e-01 9.934143989498396277e-01 9.916663734684345588e-01 9.907979621539015902e-01 9.934143989556761811e-01 9.790171546388380941e-01 9.873610511723005523e-01 9.907979621511121548e-01 9.603215453815288072e-01
9.887888997977760663e-01 9.853773685965137030e-01 9.862260931085107263e-01 9.652738472040927054e-01 9.770870777801339280e-01 9.966982503032550955e-01 9.922691831600609635e-01 9.675826253074788497e-01 9.614951566809133432e-01 9.369534494362454780e-01 9.385629808893602988e-01 9.949137587700533913e-01 9.879406455735588732e-01 1.007962116615403581e+00 9.833741559294930656e-01 1.034540259250928962e+00 9.563877865524132993e-01 9.728976088188479032e-01 9.683581655636332997e-01 9.803663471836174814e-01 1.021955494488597571e+00 9.836923214682132821e-01 9.787251189694381459e-01 1.013637693290303510e+00 9.410796148248185000e-01 1.018526586785420740e+00 1.423007076994207143e+00 3.468807221671814034e+01 1.020999996630175266e+00 1.017971192736552677e+00 9.958185964241641486e-01 9.967136031321746081e-01 1.022653827355282541e+00 9.828557281470070572e-01 9.975948890185717399e-01 1.028578417901999220e+00 9.438661862672648173e-01 1.005181930105353061e+00 1.013685680428041636e+00 1.012711983495925061e+00 1.074987818229692804e+00 9.738681717238190094e-01 9.967070853228421345e-01 1.026590675430254951e+00 1.049697029334664355e+00 9.940251869366576454e-01 9.975975368222840256e-01 9.958143704647330896e-01 9.949175887728728407e-01 9.975999271330679985e-01 9.828577526716510970e-01 1.266273690366828575e+00 9.949215563107224325e-01 9.637576787759367658e-01
9.779466635896014726e-01 9.747049885790406432e-01 9.755103228336858834e-01 1.130234954525089597e+00 9.668273625494242518e-01 9.854414192981330034e-01 9.812434516379586746e-01 9.577794381479407537e-01 9.519769621816402960e-01 9.285194192109077482e-01 9.038879489620833541e-01 9.837513063589758966e-01 9.771313392633482753e-01 9.607482896911972992e-01 1.099486001688313674e+00 1.459801066318247242e+00 9.187263805553957940e-01 9.323338698044478789e-01 1.244024845023464554e+00 1.172826175852203168e+00 1.602778603796718881e+00 9.731038755669373375e-01 1.039723514391357462e+00 1.151406303808220510e+00 1.534660575286259743e+01 9.691575845992008720e-01 5.360276372644937837e+00 4.166093755137016963e+00 9.953511901554590313e-01 9.637638961079597610e-01 9.845936436315547713e-01 9.854400798739337830e-01 9.402107449456230670e-01 9.723079475803623195e-01 9.862913478066341888e-01 9.771308970181723508e-01 1.097253063933012918e+00 9.585175759524395822e-01 9.652897443492555185e-01 9.645252488193420959e-01 9.691573827978980926e-01 1.447941330537844351e+00 9.854403600013400544e-01 9.755103096610928670e-01 9.247839824684027654e-01 9.829121167597119069e-01 9.862915920852812768e-01 9.845934683100645568e-01 9.837516478140704290e-01 9.862907126787198164e-01 9.723079078832916888e-01 9.804134440930267758e-01 9.837506446026100804e-01 9.541317512548115332e-01
8.890375710179128088e-01 8.869566001607297467e-01 8.874744300459003199e-01 8.745139695133041791e-01 8.818653339153030846e-01 8.938185010142691844e-01 8.911456632092686903e-01 8.759575175682775550e-01 9.392865063954325411e-01 8.564203661378093635e-01 8.394591128762403098e-01 8.927440647887112668e-01 8.885148055758220753e-01 8.779028376015054480e-01 9.288442265089461580e-01 9.557986375899254483e-01 8.497331894602031532e-01 8.590049264708246035e-01 8.764419230392166416e-01 8.838829993765784376e-01 9.244620205455633677e-01 8.859258179718915160e-01 8.828706092441327424e-01 8.808655424043949633e-01 9.618507922576492453e-01 8.833758543124938800e-01 1.671586946772561788e+01 2.538263949312741019e+00 9.238433566749695292e-01 1.085086652557255338e+00 8.932809135587189697e-01 8.938188115524354771e-01 8.643062915504634569e-01 8.854122769507123403e-01 8.943580979354075478e-01 8.885149885272872750e-01 1.152797927868590033e+00 8.764420081523989214e-01 9.517818071247472478e-01 8.803681469834756523e-01 8.833759701576764378e-01 8.798720435044944388e-01 8.938185589045904988e-01 8.874743510620557441e-01 8.538783882971996420e-01 8.922096356488979918e-01 8.943582948089154883e-01 8.932798612238950220e-01 8.927441194393503920e-01 8.943584058621896204e-01 8.854125219544065617e-01 8.906162231556696840e-01 8.927448590163642450e-01 8.735582514871722548e-01
1.012584840560885269e+00 1.008800921875813827e+00 1.009740521207659114e+00 9.866024034174151192e-01 9.996314518494366919e-01 1.021355618862838988e+00 1.016438142587793081e+00 9.891421719128514756e-01 9.824394810693484192e-01 9.555285126984598421e-01 1.054813647482461647e+00 1.019374941824813474e+00 1.011632435962743326e+00 9.925789290722899505e-01 9.696753922608438714e-01 1.414108366542525808e+00 9.443788386375440158e-01 1.115043115852961897e+00 9.899959122912260767e-01 1.299546153098841916e+00 9.643420331826325631e-01 1.006934342875951849e+00 2.632371373221499056e+01 2.233324937124922638e+00 1.244882736964011194e+00 1.002339907326464274e+00 9.179613447946382010e-01 9.071826737528283502e-01 1.899172811380841930e+00 9.960747872283568505e-01 1.020362965409315814e+00 1.021355607724303116e+00 9.689044777549556953e-01 1.006007284775562116e+00 1.022352887378619402e+00 1.011632433949334331e+00 1.063827544153354676e+00 1.096493528806164131e+00 1.283386623859687603e+00 9.969581833760723377e-01 1.002339910474387530e+00 1.106059072932672471e+00 1.021355613941126173e+00 1.009740514681118917e+00 9.512697679730652833e-01 1.018391480869226484e+00 1.022352892437059069e+00 1.020362973124413042e+00 1.019374949292103594e+00 1.022352906537171480e+00 1.006007283550158782e+00 1.015468197494720837e+00 1.019374942847187882e+00 9.849268507438203590e-01
5.939343594691097739e-01 5.937499510425947591e-01 6.191030197961721049e-01 6.269959987905106003e-01 5.932925960133345056e-01 5.943518396343461241e-01 5.941194108068831303e-01 5.927494089601801353e-01 5.923909905845379242e-01 5.908556642958188165e-01 6.566891160846199949e-01 5.942587410037853957e-01 5.938882685337182332e-01 5.929298948335532948e-01 6.255243490844825116e-01 6.555421369336266180e-01 5.901711156696813898e-01 6.614337881832476063e-01 5.927946413132810788e-01 5.934749669160910290e-01 6.658555152770951890e-01 5.936581512099771141e-01 6.668482885853848074e-01 1.013310385080117726e+00 9.344484347728543305e-01 6.185869393010846595e-01 7.217413843992512845e-01 1.686230339026745684e+00 8.056449412480732875e-01 6.246239755947224914e-01 5.943051531686741606e-01 5.943515467204502079e-01 5.916387994672279715e-01 5.936124781342960732e-01 5.943983787074509362e-01 6.690917731329603102e-01 7.582536197795670674e-01 5.927944333573316182e-01 5.932014409290875534e-01 5.931561029969679710e-01 5.934293282654465873e-01 6.277813564824646919e-01 5.943517005391965036e-01 5.937960203229307732e-01 5.905976838073787594e-01 5.942120270238607782e-01 5.943984195468382525e-01 5.943051391613962675e-01 5.942586428533096488e-01 5.943982697297656159e-01 5.936122427704321192e-01 5.940729459788527400e-01 5.942587045609740715e-01 5.925251801182568334e-01
8.733362800066212239e-01 8.714284188237726436e-01 8.719032636650356771e-01 8.599961566431677529e-01 8.667559978223472461e-01 8.777132982434903141e-01 8.752670176479804276e-01 9.071014221891967599e-01 2.294048951746844534e+00 8.906792730910468858e-01 1.679899541853178579e+00 8.767303544958745531e-01 8.728571873975023987e-01 8.898033980725881253e-01 1.033768154928924154e+00 1.378744695969944756e+00 8.598807985517353814e-01 9.859634718095602324e-01 8.617705393391054125e-01 8.686085631995912326e-01 1.026363688840199240e+00 9.685064085004211343e-01 1.284807709834499656e+00 1.351469385500515763e+00 1.862884577131913133e+01 8.956375421315925234e-01 8.219770185795689521e-01 9.597215927823816717e-01 1.125903082437741620e+00 9.356729795411145023e-01 8.772210829215359995e-01 8.777132982433383246e-01 8.753387190238599569e-01 8.700122710523069403e-01 8.782070078330792562e-01 9.011218192121359660e-01 2.962000531262815262e+00 9.959859213742577877e-01 9.756048642571449880e-01 8.924302048305238211e-01 9.233845873081842903e-01 8.649248225846914995e-01 8.777132982433215602e-01 9.000107491849278496e-01 3.232793277705179769e+00 1.031737024477245690e+00 8.782070078333856777e-01 8.772210829216821049e-01 9.351703949555455475e-01 8.782070078327850471e-01 9.260886814293661784e-01 8.747821641073827426e-01 8.767303544952531613e-01 6.322231861945373232e+00
